986	[No Paragraph Style]	d-вену  400, 570
987	[No Paragraph Style]	d-ветра  213, 262, 276, 298, 400, 410, 482, 556, 570, 599, 607, 615
988	[No Paragraph Style]	d-дарбха  26, 82, 416, 433, 436, 580
989	[No Paragraph Style]	d-дельфин, дельфины  229, 397, 510
990	[No Paragraph Style]	d-деодар  343
991	[No Paragraph Style]	d-джамбу  256, 388, 400, 539, 568, 601
992	[No Paragraph Style]	d-джати  388, 568
993	[No Paragraph Style]	d-джримбха  176, 526
994	[No Paragraph Style]	d-дхава  400
995	[No Paragraph Style]	d-дханвана  400, 570
996	[No Paragraph Style]	d-ингуди  229, 373–374, 432, 436–437, 535, 564, 579
997	[No Paragraph Style]	d-индури  433
998	[No Paragraph Style]	d-калаханса  562
999	[No Paragraph Style]	d-капиттха  386, 567
1000	[No Paragraph Style]	d-карникара  394, 569
1001	[No Paragraph Style]	d-каша  54, 150, 390, 508, 522, 595, 604
1002	[No Paragraph Style]	d-кашмарья  400, 570
1003	[No Paragraph Style]	d-киншука, или палаша  259, 283–284, 540, 545
1004	[No Paragraph Style]	d-ковидара, или ковидра  363, 406, 563
1005	[No Paragraph Style]	d-кокила  539
1006	[No Paragraph Style]	d-кояштибха  539
1007	[No Paragraph Style]	d-краунча  51, 192, 343, 349, 435
1008	[No Paragraph Style]	d-крокодил, крокодилы  144, 229, 472, 510
1009	[No Paragraph Style]	d-куша  32, 77, 93, 131, 141, 150, 183, 208, 279, 373, 401, 414–415, 463, 527, 596, 598, 600, 602, 604–606
1010	[No Paragraph Style]	d-куштха  401, 571
1011	[No Paragraph Style]	d-кхадира  279
1012	[No Paragraph Style]	d-кхарджура  567
1013	[No Paragraph Style]	d-лань, лани  53, 85–86, 109, 128, 154, 172, 182, 187, 251–252, 254, 285, 374, 396–398, 414–415, 434, 490, 518, 538
1014	[No Paragraph Style]	d-лодхра  400, 570
1015	[No Paragraph Style]	d-мадхука  400, 570
1016	[No Paragraph Style]	d-макара  87, 510
1017	[No Paragraph Style]	d-малати  388, 568
1018	[No Paragraph Style]	d-маллика  388, 568
1019	[No Paragraph Style]	d-нимба  175, 526
1020	[No Paragraph Style]	d-нипа  400, 570
1021	[No Paragraph Style]	d-павлин  361
1022	[No Paragraph Style]	d-падмака  343, 557
1023	[No Paragraph Style]	d-панаса  386, 400, 567
1024	[No Paragraph Style]	d-прияка  317, 553
1025	[No Paragraph Style]	d-прияла  400, 570
1026	[No Paragraph Style]	d-пуннага  401, 571
1027	[No Paragraph Style]	d-ратханга  571
1028	[No Paragraph Style]	d-саллаки  255, 539
1029	[No Paragraph Style]	d-сандал  19, 49, 76, 90, 93, 164, 297, 319, 343, 390–391, 473–474, 525, 592
1030	[No Paragraph Style]	d-сарала  343, 388, 557, 568
1031	[No Paragraph Style]	d-саранга  545
1032	[No Paragraph Style]	d-тала  388, 415
1033	[No Paragraph Style]	d-тамалака  388, 568
1034	[No Paragraph Style]	d-тилака  47, 388, 400, 494, 506, 568
1035	[No Paragraph Style]	d-тиндука  400
1036	[No Paragraph Style]	d-тиниша  400, 570
1037	[No Paragraph Style]	d-удумбара  77, 510
1038	[No Paragraph Style]	d-чакравака  228, 435, 563, 571
1039	[No Paragraph Style]	d-чампака  51, 506
1040	[No Paragraph Style]	d-черепаха, черепахи  604
1041	[No Paragraph Style]	d-чута  386, 567
1042	[No Paragraph Style]	d-шала, или сала  318, 323, 405, 410, 413, 415
1043	[No Paragraph Style]	d-шара  150, 522
1044	[No Paragraph Style]	d-шиншапа  388, 568
